song,songLabel,contributor,contributorLabel,role,album,albumLabel,genre,genreLabel,recordLabel,recordLabelLabel,country,countryLabel,releaseDate
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q40715,Jennifer Lopez,performer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q216364,Epic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q40715,Jennifer Lopez,performer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q7070690,Nuyorican Productions,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q9794,reggae,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q11401,hip-hop,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q170611,techno,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q202930,reggaeton,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q211756,dance-pop,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q2572585,pop rap,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q9794,reggae,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q11401,hip-hop,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q170611,techno,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q202930,reggaeton,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q211756,dance-pop,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q40096,Will Smith,performer,,,http://www.wikidata.org/entity/Q2572585,pop rap,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q918493,Skyscraper,http://www.wikidata.org/entity/Q41173,Demi Lovato,performer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q387539,Hollywood Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q1387726,Luis Fonsi,lyricist,,,http://www.wikidata.org/entity/Q9778,electronic music,http://www.wikidata.org/entity/Q202440,Atlantic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q1387726,Luis Fonsi,lyricist,,,http://www.wikidata.org/entity/Q547137,Latin pop,http://www.wikidata.org/entity/Q202440,Atlantic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q22918941,New Romantics,http://www.wikidata.org/entity/Q286501,Shellback,producer,http://www.wikidata.org/entity/Q17544553,1989,http://www.wikidata.org/entity/Q1298934,synth-pop,http://www.wikidata.org/entity/Q2902300,Big Machine Records,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q22918941,New Romantics,http://www.wikidata.org/entity/Q286501,Shellback,producer,http://www.wikidata.org/entity/Q17544553,1989,http://www.wikidata.org/entity/Q1298934,synth-pop,http://www.wikidata.org/entity/Q4413456,Republic Records,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q2025676,Cirkut,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q216364,Epic Records,http://www.wikidata.org/entity/Q16,Canada,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q2025676,Cirkut,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q7070690,Nuyorican Productions,http://www.wikidata.org/entity/Q16,Canada,
http://www.wikidata.org/entity/Q28133090,Castle on the Hill,http://www.wikidata.org/entity/Q47447,Ed Sheeran,performer,http://www.wikidata.org/entity/Q28133332,÷,http://www.wikidata.org/entity/Q484641,pop rock,http://www.wikidata.org/entity/Q1998195,Asylum Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q22043182,Send My Love (To Your New Lover),http://www.wikidata.org/entity/Q318223,Max Martin,producer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q1123947,XL Recordings,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q22043182,Send My Love (To Your New Lover),http://www.wikidata.org/entity/Q318223,Max Martin,producer,,,http://www.wikidata.org/entity/Q850412,contemporary R&B,http://www.wikidata.org/entity/Q1123947,XL Recordings,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q22918941,New Romantics,http://www.wikidata.org/entity/Q318223,Max Martin,producer,http://www.wikidata.org/entity/Q17544553,1989,http://www.wikidata.org/entity/Q1298934,synth-pop,http://www.wikidata.org/entity/Q2902300,Big Machine Records,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q22918941,New Romantics,http://www.wikidata.org/entity/Q318223,Max Martin,producer,http://www.wikidata.org/entity/Q17544553,1989,http://www.wikidata.org/entity/Q1298934,synth-pop,http://www.wikidata.org/entity/Q4413456,Republic Records,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q28452723,Make Me (Cry),http://www.wikidata.org/entity/Q48959,Labrinth,performer,,,http://www.wikidata.org/entity/Q217597,electro,http://www.wikidata.org/entity/Q4413456,Republic Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q22682112,River Lea,http://www.wikidata.org/entity/Q322915,Danger Mouse,producer,,,http://www.wikidata.org/entity/Q180268,gospel music,http://www.wikidata.org/entity/Q1123947,XL Recordings,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q28604377,Gravity,http://www.wikidata.org/entity/Q3040442,Thomas G:son,lyricist,,,http://www.wikidata.org/entity/Q188450,electropop,,,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q23009830,Elmostahil Makainsh Febali,http://www.wikidata.org/entity/Q3136199,OUBEL,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q23009831,New Lixus Entertainment,http://www.wikidata.org/entity/Q1028,Morocco,
http://www.wikidata.org/entity/Q23009830,Elmostahil Makainsh Febali,http://www.wikidata.org/entity/Q3136199,OUBEL,lyricist,,,http://www.wikidata.org/entity/Q205049,world music,http://www.wikidata.org/entity/Q23009831,New Lixus Entertainment,http://www.wikidata.org/entity/Q1028,Morocco,
http://www.wikidata.org/entity/Q23009830,Elmostahil Makainsh Febali,http://www.wikidata.org/entity/Q3136199,OUBEL,lyricist,,,http://www.wikidata.org/entity/Q16977816,Moroccan pop,http://www.wikidata.org/entity/Q23009831,New Lixus Entertainment,http://www.wikidata.org/entity/Q1028,Morocco,
http://www.wikidata.org/entity/Q27927451,Homeland,http://www.wikidata.org/entity/Q53714,Chord Overstreet,performer,,,,,http://www.wikidata.org/entity/Q21856203,Safehouse Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q28646694,Hold On,http://www.wikidata.org/entity/Q53714,Chord Overstreet,performer,,,,,http://www.wikidata.org/entity/Q190585,Island Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q28452723,Make Me (Cry),http://www.wikidata.org/entity/Q54868,Noah Cyrus,performer,,,http://www.wikidata.org/entity/Q217597,electro,http://www.wikidata.org/entity/Q4413456,Republic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q52716099,Le Large,http://www.wikidata.org/entity/Q53939,Françoise Hardy,performer,,,http://www.wikidata.org/entity/Q3328660,middle of the road,http://www.wikidata.org/entity/Q208909,Parlophone,http://www.wikidata.org/entity/Q142,France,
http://www.wikidata.org/entity/Q52716099,Le Large,http://www.wikidata.org/entity/Q53939,Françoise Hardy,performer,,,http://www.wikidata.org/entity/Q3328660,middle of the road,http://www.wikidata.org/entity/Q3566342,Warner Music France,http://www.wikidata.org/entity/Q142,France,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q350588,Dr. Luke,producer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q216364,Epic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q350588,Dr. Luke,producer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q7070690,Nuyorican Productions,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q60768042,Firelight,http://www.wikidata.org/entity/Q57138,Within Temptation,performer,,,,,http://www.wikidata.org/entity/Q1330417,Vertigo Records,,,
http://www.wikidata.org/entity/Q22712616,Nessun grado di separazione,http://www.wikidata.org/entity/Q3667168,Cheope,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q330629,Sony Music,http://www.wikidata.org/entity/Q38,Italy,
http://www.wikidata.org/entity/Q23022878,We Are Your Tomorrow,http://www.wikidata.org/entity/Q76900,David Lindgren,performer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q5026672,Camille Purcell,lyricist,,,http://www.wikidata.org/entity/Q9778,electronic music,http://www.wikidata.org/entity/Q202440,Atlantic Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q5026672,Camille Purcell,lyricist,,,http://www.wikidata.org/entity/Q547137,Latin pop,http://www.wikidata.org/entity/Q202440,Atlantic Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q53057941,Back to You,http://www.wikidata.org/entity/Q83287,Selena Gomez,performer,,,http://www.wikidata.org/entity/Q211756,dance-pop,http://www.wikidata.org/entity/Q231694,Interscope Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q22043182,Send My Love (To Your New Lover),http://www.wikidata.org/entity/Q286501,Shellback,composer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q1123947,XL Recordings,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q22043182,Send My Love (To Your New Lover),http://www.wikidata.org/entity/Q286501,Shellback,composer,,,http://www.wikidata.org/entity/Q850412,contemporary R&B,http://www.wikidata.org/entity/Q1123947,XL Recordings,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q7201184,R. City,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q216364,Epic Records,,,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q7201184,R. City,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q7070690,Nuyorican Productions,,,
http://www.wikidata.org/entity/Q23853630,Let Me Love You,http://www.wikidata.org/entity/Q7819261,Tommy Brown,lyricist,,,http://www.wikidata.org/entity/Q850412,contemporary R&B,http://www.wikidata.org/entity/Q4413456,Republic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q59779835,We Appreciate Power,http://www.wikidata.org/entity/Q117970,Grimes,performer,,,http://www.wikidata.org/entity/Q263734,nu metal,http://www.wikidata.org/entity/Q238095,4AD,http://www.wikidata.org/entity/Q16,Canada,
http://www.wikidata.org/entity/Q59779835,We Appreciate Power,http://www.wikidata.org/entity/Q117970,Grimes,performer,,,http://www.wikidata.org/entity/Q968730,industrial rock,http://www.wikidata.org/entity/Q238095,4AD,http://www.wikidata.org/entity/Q16,Canada,
http://www.wikidata.org/entity/Q55955426,"1, 2, 3!",http://www.wikidata.org/entity/Q7694067,Teddy Park,lyricist,,,http://www.wikidata.org/entity/Q211756,dance-pop,http://www.wikidata.org/entity/Q50595,YG Entertainment,http://www.wikidata.org/entity/Q884,South Korea,
http://www.wikidata.org/entity/Q55955426,"1, 2, 3!",http://www.wikidata.org/entity/Q7694067,Teddy Park,lyricist,,,http://www.wikidata.org/entity/Q213665,K-pop,http://www.wikidata.org/entity/Q50595,YG Entertainment,http://www.wikidata.org/entity/Q884,South Korea,
http://www.wikidata.org/entity/Q61439722,Calma,http://www.wikidata.org/entity/Q121507,Alicia Keys,performer,,,http://www.wikidata.org/entity/Q547137,Latin pop,http://www.wikidata.org/entity/Q3244698,Sony Music Latin,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q10832971,Chikichikibanban,http://www.wikidata.org/entity/Q11564484,Takaki Mizoguchi,lyricist,,,http://www.wikidata.org/entity/Q131578,J-pop,http://www.wikidata.org/entity/Q1988428,Avex Trax,http://www.wikidata.org/entity/Q17,Japan,
http://www.wikidata.org/entity/Q10832971,Chikichikibanban,http://www.wikidata.org/entity/Q11564484,Takaki Mizoguchi,lyricist,,,http://www.wikidata.org/entity/Q851213,electronic dance music,http://www.wikidata.org/entity/Q1988428,Avex Trax,http://www.wikidata.org/entity/Q17,Japan,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q11838808,Clean Bandit,lyricist,,,http://www.wikidata.org/entity/Q9778,electronic music,http://www.wikidata.org/entity/Q202440,Atlantic Records,,,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q11838808,Clean Bandit,lyricist,,,http://www.wikidata.org/entity/Q547137,Latin pop,http://www.wikidata.org/entity/Q202440,Atlantic Records,,,
http://www.wikidata.org/entity/Q22043182,Send My Love (To Your New Lover),http://www.wikidata.org/entity/Q318223,Max Martin,composer,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q1123947,XL Recordings,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q22043182,Send My Love (To Your New Lover),http://www.wikidata.org/entity/Q318223,Max Martin,composer,,,http://www.wikidata.org/entity/Q850412,contemporary R&B,http://www.wikidata.org/entity/Q1123947,XL Recordings,http://www.wikidata.org/entity/Q34,Sweden,
http://www.wikidata.org/entity/Q58305378,Are You Ready,http://www.wikidata.org/entity/Q131366,Disturbed,performer,,,,,,,,,
http://www.wikidata.org/entity/Q23009038,Play,http://www.wikidata.org/entity/Q12375361,Stig Rästa,lyricist,,,http://www.wikidata.org/entity/Q11366,alternative rock,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q191,Estonia,
http://www.wikidata.org/entity/Q56145700,Made for Now,http://www.wikidata.org/entity/Q131324,Janet Jackson,performer,,,http://www.wikidata.org/entity/Q37073,pop music,,,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q56145700,Made for Now,http://www.wikidata.org/entity/Q131324,Janet Jackson,performer,,,http://www.wikidata.org/entity/Q202930,reggaeton,,,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q25218224,All Night,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q850412,contemporary R&B,http://www.wikidata.org/entity/Q7138835,Parkwood Entertainment,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q9794,reggae,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q11401,hip-hop,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q170611,techno,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q202930,reggaeton,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q211756,dance-pop,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q2572585,pop rap,http://www.wikidata.org/entity/Q38903,Universal Music Group,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q9794,reggae,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q11401,hip-hop,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q170611,techno,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q202930,reggaeton,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q211756,dance-pop,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q54178905,Live It Up,http://www.wikidata.org/entity/Q533781,Diplo,producer,,,http://www.wikidata.org/entity/Q2572585,pop rap,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q26124205,Consideration,http://www.wikidata.org/entity/Q16210722,SZA,lyricist,,,,,http://www.wikidata.org/entity/Q1194456,Roc Nation,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q17150222,Jason Evigan,lyricist,,,http://www.wikidata.org/entity/Q9778,electronic music,http://www.wikidata.org/entity/Q202440,Atlantic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q17150222,Jason Evigan,lyricist,,,http://www.wikidata.org/entity/Q547137,Latin pop,http://www.wikidata.org/entity/Q202440,Atlantic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q17403494,Meghan Trainor,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q216364,Epic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q17403494,Meghan Trainor,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q7070690,Nuyorican Productions,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q28842318,Where I Am,http://www.wikidata.org/entity/Q17411318,Anja Nissen,lyricist,,,http://www.wikidata.org/entity/Q1298934,synth-pop,http://www.wikidata.org/entity/Q165745,Mercury Records,http://www.wikidata.org/entity/Q408,Australia,
http://www.wikidata.org/entity/Q28842318,Where I Am,http://www.wikidata.org/entity/Q17411318,Anja Nissen,lyricist,,,http://www.wikidata.org/entity/Q1298934,synth-pop,http://www.wikidata.org/entity/Q165745,Mercury Records,http://www.wikidata.org/entity/Q756617,Kingdom of Denmark,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q19669354,LunchMoney Lewis,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q216364,Epic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q23762945,Ain't Your Mama,http://www.wikidata.org/entity/Q19669354,LunchMoney Lewis,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q7070690,Nuyorican Productions,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q28065870,Back To Me,http://www.wikidata.org/entity/Q20858093,Marian Hill,lyricist,,,,,http://www.wikidata.org/entity/Q4413456,Republic Records,,,
http://www.wikidata.org/entity/Q27988136,I Don't Wanna Live Forever,http://www.wikidata.org/entity/Q20685408,Sam Dew,lyricist,,,http://www.wikidata.org/entity/Q188450,electropop,http://www.wikidata.org/entity/Q38903,Universal Music Group,,,
http://www.wikidata.org/entity/Q27988136,I Don't Wanna Live Forever,http://www.wikidata.org/entity/Q20685408,Sam Dew,lyricist,,,http://www.wikidata.org/entity/Q217597,electro,http://www.wikidata.org/entity/Q38903,Universal Music Group,,,
http://www.wikidata.org/entity/Q27988136,I Don't Wanna Live Forever,http://www.wikidata.org/entity/Q20685408,Sam Dew,lyricist,,,http://www.wikidata.org/entity/Q850412,contemporary R&B,http://www.wikidata.org/entity/Q38903,Universal Music Group,,,
http://www.wikidata.org/entity/Q23853630,Let Me Love You,http://www.wikidata.org/entity/Q19864989,Victoria Monét,lyricist,,,http://www.wikidata.org/entity/Q850412,contemporary R&B,http://www.wikidata.org/entity/Q4413456,Republic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q22712616,Nessun grado di separazione,http://www.wikidata.org/entity/Q22670953,Federica Abbate,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q330629,Sony Music,http://www.wikidata.org/entity/Q38,Italy,
http://www.wikidata.org/entity/Q28735791,Occidentali's Karma,http://www.wikidata.org/entity/Q22695683,Francesco Gabbani,lyricist,,,http://www.wikidata.org/entity/Q188450,electropop,http://www.wikidata.org/entity/Q796316,BMG Rights Management,http://www.wikidata.org/entity/Q38,Italy,
http://www.wikidata.org/entity/Q28736384,Requiem,http://www.wikidata.org/entity/Q24572386,Nazim Khaled,lyricist,,,http://www.wikidata.org/entity/Q1162954,French pop,http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q142,France,
http://www.wikidata.org/entity/Q28065870,Back To Me,http://www.wikidata.org/entity/Q18921974,Lauren Jauregui,lyricist,,,,,http://www.wikidata.org/entity/Q4413456,Republic Records,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q28748073,Do It for Your Lover,http://www.wikidata.org/entity/Q28573952,Manel Navarro,lyricist,,,http://www.wikidata.org/entity/Q37073,pop music,http://www.wikidata.org/entity/Q330629,Sony Music,http://www.wikidata.org/entity/Q29,Spain,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q28972011,Massive Violins,lyricist,,,http://www.wikidata.org/entity/Q9778,electronic music,http://www.wikidata.org/entity/Q202440,Atlantic Records,,,
http://www.wikidata.org/entity/Q58412573,Baby,http://www.wikidata.org/entity/Q28972011,Massive Violins,lyricist,,,http://www.wikidata.org/entity/Q547137,Latin pop,http://www.wikidata.org/entity/Q202440,Atlantic Records,,,
http://www.wikidata.org/entity/Q27921626,Human,http://www.wikidata.org/entity/Q26834366,Rag'n'Bone Man,lyricist,,,http://www.wikidata.org/entity/Q9759,blues,http://www.wikidata.org/entity/Q183387,Columbia Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q27921626,Human,http://www.wikidata.org/entity/Q26834366,Rag'n'Bone Man,lyricist,,,http://www.wikidata.org/entity/Q11366,alternative rock,http://www.wikidata.org/entity/Q183387,Columbia Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q27921626,Human,http://www.wikidata.org/entity/Q26834366,Rag'n'Bone Man,lyricist,,,http://www.wikidata.org/entity/Q131272,soul,http://www.wikidata.org/entity/Q183387,Columbia Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q27921626,Human,http://www.wikidata.org/entity/Q26834366,Rag'n'Bone Man,lyricist,,,http://www.wikidata.org/entity/Q193355,blues rock,http://www.wikidata.org/entity/Q183387,Columbia Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q27921626,Human,http://www.wikidata.org/entity/Q26834366,Rag'n'Bone Man,lyricist,,,http://www.wikidata.org/entity/Q850412,contemporary R&B,http://www.wikidata.org/entity/Q183387,Columbia Records,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q27921626,Human,http://www.wikidata.org/entity/Q26834366,Rag'n'Bone Man,lyricist,,,http://www.wikidata.org/entity/Q9759,blues,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q145,United Kingdom,
http://www.wikidata.org/entity/Q27921626,Human,http://www.wikidata.org/entity/Q26834366,Rag'n'Bone Man,lyricist,,,http://www.wikidata.org/entity/Q11366,alternative rock,http://www.wikidata.org/entity/Q56760250,Sony Music,http://www.wikidata.org/entity/Q145,United Kingdom,
